80.82.70.187 - - [01/Mar/2019:00:04:53 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 997
180.103.17.246 - - [01/Mar/2019:18:33:45 +0800] "GET /gdjk/train/css/ext_icons/shouji.png HTTP/1.1" 200 759
180.103.17.246 - - [01/Mar/2019:18:33:45 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 200 521
180.103.17.246 - - [01/Mar/2019:18:33:45 +0800] "GET /gdjk/train/css/ext_icons/danwei.png HTTP/1.1" 200 1098
180.103.17.246 - - [01/Mar/2019:18:33:45 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 200 236
180.103.17.246 - - [01/Mar/2019:18:33:45 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 200 347
180.103.17.246 - - [01/Mar/2019:18:33:45 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 200 559
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9062
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/main.css HTTP/1.1" 200 4300
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/icon.css HTTP/1.1" 200 4947
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/datagrid-groupview.js HTTP/1.1" 200 13084
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/easyui.css HTTP/1.1" 200 69986
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/images/top_bg1.jpg HTTP/1.1" 200 1320
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/jquery.min.js HTTP/1.1" 200 95957
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/images/user.png HTTP/1.1" 200 130034
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/jquery.easyui.min.js HTTP/1.1" 200 436133
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/images/blank.gif HTTP/1.1" 200 43
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/images/panel_tools.png HTTP/1.1" 200 852
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/images/layout_arrows.png HTTP/1.1" 200 319
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/images/tabs_icons.png HTTP/1.1" 200 150
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/images/loading.gif HTTP/1.1" 200 1737
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/anno.do?_=1551407537038 HTTP/1.1" 200 11433
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/icons/reload.png HTTP/1.1" 200 1045
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 8632
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/images/accordion_arrows.png HTTP/1.1" 200 184
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/easyui/images/tree_icons.png HTTP/1.1" 200 3115
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/ext_icons/shebei.png HTTP/1.1" 200 932
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/ext_icons/canshu.png HTTP/1.1" 200 535
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/ext_icons/biaoding.png HTTP/1.1" 200 617
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/ext_icons/weixiu.png HTTP/1.1" 200 686
114.243.16.135 - - [01/Mar/2019:18:33:47 +0800] "GET /gdjk/train/css/ext_icons/zuoye.png HTTP/1.1" 200 412
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/zhuangtai.png HTTP/1.1" 200 265
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/xiaoshou.png HTTP/1.1" 200 528
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/zulin.png HTTP/1.1" 200 496
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/diannao.png HTTP/1.1" 200 719
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/shouji.png HTTP/1.1" 200 759
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537039 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 200 521
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 200 236
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/danwei.png HTTP/1.1" 200 1098
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 200 347
114.243.16.135 - - [01/Mar/2019:18:33:48 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 200 559
114.243.16.135 - - [01/Mar/2019:18:33:51 +0800] "GET /gdjk/train/sbztxx.do?_=1551407537040 HTTP/1.1" 200 5897
114.243.16.135 - - [01/Mar/2019:18:33:51 +0800] "GET /gdjk/train/css/icons/edit_remove.png HTTP/1.1" 200 625
114.243.16.135 - - [01/Mar/2019:18:33:51 +0800] "GET /gdjk/train/easyui/images/pagination_icons.png HTTP/1.1" 200 628
114.243.16.135 - - [01/Mar/2019:18:33:51 +0800] "GET /gdjk/train/css/icons/search.png HTTP/1.1" 200 813
114.243.16.135 - - [01/Mar/2019:18:33:51 +0800] "GET /gdjk/train/css/icons/undo.png HTTP/1.1" 200 707
114.243.16.135 - - [01/Mar/2019:18:33:51 +0800] "POST /gdjk/equ/querySbztList.do HTTP/1.1" 200 11529
114.243.16.135 - - [01/Mar/2019:18:33:52 +0800] "POST /gdjk/equ/querySbztList.do HTTP/1.1" 200 11529
114.243.16.135 - - [01/Mar/2019:18:33:53 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537041 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:33:53 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537042 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:33:53 +0800] "GET /gdjk/train/sbxsxx.do?_=1551407537043 HTTP/1.1" 200 10702
114.243.16.135 - - [01/Mar/2019:18:33:53 +0800] "GET /gdjk/train/css/icons/edit_add.png HTTP/1.1" 200 1088
114.243.16.135 - - [01/Mar/2019:18:33:53 +0800] "GET /gdjk/train/css/icons/pencil.png HTTP/1.1" 200 713
114.243.16.135 - - [01/Mar/2019:18:33:54 +0800] "POST /gdjk/equ/querySbxsList.do HTTP/1.1" 200 360
114.243.16.135 - - [01/Mar/2019:18:33:54 +0800] "POST /gdjk/equ/querySbxsList.do HTTP/1.1" 200 360
114.243.16.135 - - [01/Mar/2019:18:33:54 +0800] "GET /gdjk/fileDownLoad.do?fileName=alipay_1551172910035.png HTTP/1.1" 404 993
180.103.17.246 - - [01/Mar/2019:18:33:54 +0800] "GET /gdjk/train/sbbdjl.do?zxjl=0&_=1551407527650 HTTP/1.1" 200 8476
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/css/icons/edit_remove.png HTTP/1.1" 200 625
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/easyui/images/pagination_icons.png HTTP/1.1" 200 628
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/css/icons/search.png HTTP/1.1" 200 813
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/css/icons/download.png HTTP/1.1" 200 1535
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/css/icons/undo.png HTTP/1.1" 200 707
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/css/icons/edit_add.png HTTP/1.1" 200 1088
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 200 117
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
180.103.17.246 - - [01/Mar/2019:18:33:55 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
114.243.16.135 - - [01/Mar/2019:18:33:55 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537044 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:33:56 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537045 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:33:56 +0800] "GET /gdjk/train/sbzlxx.do?_=1551407537046 HTTP/1.1" 200 10702
114.243.16.135 - - [01/Mar/2019:18:33:56 +0800] "POST /gdjk/equ/querySbzlList.do HTTP/1.1" 200 1692
114.243.16.135 - - [01/Mar/2019:18:33:56 +0800] "POST /gdjk/equ/querySbzlList.do HTTP/1.1" 200 1692
114.243.16.135 - - [01/Mar/2019:18:33:56 +0800] "GET /gdjk/fileDownLoad.do?fileName=%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180830170847_1546547327439.png HTTP/1.1" 404 993
114.243.16.135 - - [01/Mar/2019:18:33:56 +0800] "GET /gdjk/fileDownLoad.do?fileName=%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180830170847_1551173757397.png HTTP/1.1" 200 105713
114.243.16.135 - - [01/Mar/2019:18:33:56 +0800] "GET /gdjk/fileDownLoad.do?fileName=20181219120207766357_1551173748657.jpg HTTP/1.1" 200 184949
180.103.17.246 - - [01/Mar/2019:18:33:58 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407527651 HTTP/1.1" 200 11451
180.103.17.246 - - [01/Mar/2019:18:33:58 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407527652 HTTP/1.1" 200 11451
180.103.17.246 - - [01/Mar/2019:18:33:59 +0800] "GET /gdjk/train/sbzyxx.do?_=1551407527653 HTTP/1.1" 200 9476
180.103.17.246 - - [01/Mar/2019:18:33:59 +0800] "GET /gdjk/train/easyui/images/spinner_arrows.png HTTP/1.1" 200 149
180.103.17.246 - - [01/Mar/2019:18:33:59 +0800] "GET /gdjk/train/easyui/images/datagrid_icons.png HTTP/1.1" 200 307
180.103.17.246 - - [01/Mar/2019:18:33:59 +0800] "GET /gdjk/train/easyui/images/datebox_arrow.png HTTP/1.1" 200 626
180.103.17.246 - - [01/Mar/2019:18:33:59 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 43628
180.103.17.246 - - [01/Mar/2019:18:33:59 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 43628
114.243.16.135 - - [01/Mar/2019:18:33:59 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537047 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:33:59 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537048 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:33:59 +0800] "GET /gdjk/train/lj.do?_=1551407537049 HTTP/1.1" 200 8321
114.243.16.135 - - [01/Mar/2019:18:33:59 +0800] "POST /gdjk/equ/ljList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:34:00 +0800] "POST /gdjk/equ/ljList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:34:01 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537050 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:34:01 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537051 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:34:01 +0800] "GET /gdjk/train/dn.do?_=1551407537052 HTTP/1.1" 200 8347
114.243.16.135 - - [01/Mar/2019:18:34:02 +0800] "POST /gdjk/equ/dnList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:34:02 +0800] "POST /gdjk/equ/dnList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:34:02 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537053 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:34:02 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537054 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:34:02 +0800] "GET /gdjk/train/jkxcly.do?_=1551407537055 HTTP/1.1" 200 8093
114.243.16.135 - - [01/Mar/2019:18:34:03 +0800] "POST /gdjk/equ/jkxclyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:34:03 +0800] "POST /gdjk/equ/jkxclyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:34:04 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537056 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:34:08 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1551407537057 HTTP/1.1" 200 1427
114.243.16.135 - - [01/Mar/2019:18:34:09 +0800] "GET /gdjk/train/anno.do?title=%E5%B7%A5%E7%A8%8B%E7%AE%A1%E7%90%86&_=1551407537058 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/css/ext_icons/juese.png HTTP/1.1" 200 1493
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/css/ext_icons/rizhi.png HTTP/1.1" 200 1156
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/css/ext_icons/denglu.png HTTP/1.1" 200 387
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/css/ext_icons/beifen.png HTTP/1.1" 200 533
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1551407537059 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1551407537060 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1551407537061 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:34:11 +0800] "GET /gdjk/train/menulist.do?_=1551407537062 HTTP/1.1" 200 1283
114.243.16.135 - - [01/Mar/2019:18:34:12 +0800] "POST /gdjk/sys/menuList.do HTTP/1.1" 200 9548
180.103.17.246 - - [01/Mar/2019:18:34:16 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407527654 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:30 +0800] "GET /gdjk/train/anno.do?title=%E5%B7%A5%E7%A8%8B%E7%AE%A1%E7%90%86&_=1551407537063 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:39:32 +0800] "GET /gdjk/train/anno.do?title=%E5%B7%A5%E7%A8%8B%E7%AE%A1%E7%90%86&_=1551407537064 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:39:33 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537065 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:34 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537066 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:34 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537067 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:34 +0800] "GET /gdjk/train/xlfdsj.do?_=1551407537068 HTTP/1.1" 200 8287
114.243.16.135 - - [01/Mar/2019:18:39:34 +0800] "GET /gdjk/train/css/icons/download.png HTTP/1.1" 200 1535
114.243.16.135 - - [01/Mar/2019:18:39:34 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 200 117
114.243.16.135 - - [01/Mar/2019:18:39:34 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
114.243.16.135 - - [01/Mar/2019:18:39:34 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
114.243.16.135 - - [01/Mar/2019:18:39:35 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537069 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:35 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537070 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:35 +0800] "GET /gdjk/train/xlqxsj.do?_=1551407537071 HTTP/1.1" 200 9363
114.243.16.135 - - [01/Mar/2019:18:39:36 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
114.243.16.135 - - [01/Mar/2019:18:39:36 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
114.243.16.135 - - [01/Mar/2019:18:39:37 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537072 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:37 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537073 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:37 +0800] "GET /gdjk/train/xlpdsj.do?_=1551407537074 HTTP/1.1" 200 8726
114.243.16.135 - - [01/Mar/2019:18:39:37 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
114.243.16.135 - - [01/Mar/2019:18:39:37 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84274
114.243.16.135 - - [01/Mar/2019:18:39:39 +0800] "GET /gdjk/train/anno.do?title=%E9%85%8D%E4%BB%B6%E5%BA%93%E5%AD%98%E7%AE%A1%E7%90%86&_=1551407537075 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:39 +0800] "GET /gdjk/train/anno.do?title=%E9%85%8D%E4%BB%B6%E5%BA%93%E5%AD%98%E7%AE%A1%E7%90%86&_=1551407537076 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:39 +0800] "GET /gdjk/train/anno.do?title=%E9%85%8D%E4%BB%B6%E5%BA%93%E5%AD%98%E7%AE%A1%E7%90%86&_=1551407537077 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:39:39 +0800] "GET /gdjk/train/pjxx.do?_=1551407537078 HTTP/1.1" 200 7885
114.243.16.135 - - [01/Mar/2019:18:39:39 +0800] "GET /gdjk/train/easyui/images/datagrid_icons.png HTTP/1.1" 200 307
114.243.16.135 - - [01/Mar/2019:18:39:39 +0800] "POST /gdjk/lj/queryLjList.do HTTP/1.1" 200 789
114.243.16.135 - - [01/Mar/2019:18:39:40 +0800] "POST /gdjk/lj/queryLjList.do HTTP/1.1" 200 789
114.243.16.135 - - [01/Mar/2019:18:39:41 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1551407537079 HTTP/1.1" 200 1427
114.243.16.135 - - [01/Mar/2019:18:39:42 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1551407537080 HTTP/1.1" 200 1427
114.243.16.135 - - [01/Mar/2019:18:39:42 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1551407537081 HTTP/1.1" 200 1427
114.243.16.135 - - [01/Mar/2019:18:39:42 +0800] "GET /gdjk/train/department.do?_=1551407537082 HTTP/1.1" 200 9171
114.243.16.135 - - [01/Mar/2019:18:39:42 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
114.243.16.135 - - [01/Mar/2019:18:39:42 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 15138
114.243.16.135 - - [01/Mar/2019:18:39:42 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
114.243.16.135 - - [01/Mar/2019:18:39:42 +0800] "GET /gdjk/train/css/ext_icons/tielu.jpg HTTP/1.1" 200 1419
114.243.16.135 - - [01/Mar/2019:18:40:07 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537083 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:40:18 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537084 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:40:18 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537085 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:40:18 +0800] "GET /gdjk/train/zlmx.do?_=1551407537086 HTTP/1.1" 200 8253
114.243.16.135 - - [01/Mar/2019:18:40:18 +0800] "POST /gdjk/lj/queryZlmxList.do HTTP/1.1" 200 178
114.243.16.135 - - [01/Mar/2019:18:40:18 +0800] "POST /gdjk/lj/queryZlmxList.do HTTP/1.1" 200 178
114.243.16.135 - - [01/Mar/2019:18:40:19 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537087 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:40:19 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537088 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:40:19 +0800] "GET /gdjk/train/zlsq.do?_=1551407537089 HTTP/1.1" 200 11158
114.243.16.135 - - [01/Mar/2019:18:40:19 +0800] "POST /gdjk/lj/queryZlsqList.do HTTP/1.1" 200 4023
114.243.16.135 - - [01/Mar/2019:18:40:19 +0800] "POST /gdjk/lj/queryZlsqList.do HTTP/1.1" 200 4023
114.243.16.135 - - [01/Mar/2019:18:40:29 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537090 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:30 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537091 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:30 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537092 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:30 +0800] "GET /gdjk/train/jcsbgl.do?_=1551407537093 HTTP/1.1" 200 9988
114.243.16.135 - - [01/Mar/2019:18:40:30 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 8923
114.243.16.135 - - [01/Mar/2019:18:40:30 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 8923
114.243.16.135 - - [01/Mar/2019:18:40:32 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537094 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:32 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537095 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:32 +0800] "GET /gdjk/train/bdjzcs.do?_=1551407537096 HTTP/1.1" 200 10025
114.243.16.135 - - [01/Mar/2019:18:40:32 +0800] "POST /gdjk/equ/jccsList.do HTTP/1.1" 200 15270
114.243.16.135 - - [01/Mar/2019:18:40:32 +0800] "POST /gdjk/equ/jccsList.do HTTP/1.1" 200 15270
